QCILF 339.87 Eee
VQEPK 347.35 Eee
TJCXI 385.03 Eee
DRKSF 446.19 Fff
OMQCP 24.94 Fff
INWLX 414.19 Bbb
QCTIH 961.41 Ddd
IIPCG 655.83 Eee
IZHPZ 89.55 Eee
KNQOV 457.24 Ddd
AUJFN 1613.73 Eee
YBHEO 1280.96 Ccc
LPBNG 324.21 Eee
CUOCP 154.84 Ddd
WXJSG 36.58 Ccc
LVWBM 523.78 Fff
WRQKZ 1033.27 Fff
JOZSZ 76.31 Ccc
ANKAD 392.97 Aaa
HZWBZ 299.38 Ddd
QJJIL 708.42 Ddd
YKVTU 551.47 Ddd
GGWBD 86.41 Eee
MGQKN 183.23 Aaa
FUBKX 295.30 Aaa
NDLHX 32.11 Fff
CTTOP 647.19 Aaa
GJFIG 181.16 Fff
VOALZ 205.89 Bbb
BTDDH 402.40 Ddd
IZNLA 150.30 Fff
YBBLX 1002.82 Ddd
IWSCE 189.77 Eee
FOWBM 17.42 Ddd
QKEIR 463.74 Eee
EFGAQ 1538.68 Ccc
TOZQQ 314.22 Ddd
JMIOE 226.38 Eee
HMNEI 180.25 Eee
MCPTV 223.80 Ddd
RHUZA 156.18 Eee
NVTGH 641.10 Bbb
OLIXY 1076.79 Ddd
WZHWF 517.23 Ddd
TYSES 991.82 Ddd
TCMKQ 47.90 Fff
XOLCU 89.03 Aaa
BXMBU 2088.42 Eee
XFEUP 76.63 Aaa
YTVXI 327.61 Eee
BQKLA 306.74 Eee
EELYX 178.22 Aaa
YSBQD 457.03 Eee
WTEVZ 213.93 Aaa
NOGKN 291.35 Eee
DYDNG 446.83 Aaa
HZEIA 83.23 Eee
EIBRT 764.07 Ccc
ZXTBM 549.86 Fff
WORLC 1158.18 Eee
VYJEB 14.26 Ddd
AAHNV 325.53 Bbb
JETHZ 319.96 Fff
POADL 38.68 Eee
IKIPH 813.40 Fff
JCZRV 392.79 Ddd
XDFRJ 233.13 Ddd
DMRJX 50.60 Bbb
GIPZZ 741.62 Ddd
BSHIY 410.93 Ddd
OWKYK 446.04 Ddd
PVYCL 1179.07 Bbb
NBTCU 1236.74 Bbb
QGTMA 274.05 Ddd
IVZTR 407.15 Fff
XQPRS 418.10 Eee
ILZUV 452.30 Bbb
IYNOH 8.95 Ddd
UZEQS 246.99 Ccc
OTDBX 731.63 Ddd
SLFBC 11.04 Eee
ROMEA 325.90 Eee
HEFKL 238.39 Eee
QPNEY 182.30 Bbb
TPVFO 95.30 Ddd
NIJCC 257.15 Ddd
VVIRI 116.75 Eee
UMDUB 1034.97 Ddd
DXPNC 221.19 Ddd
ANKIP 100.63 Bbb
RDAUN 273.56 Ddd
CAVXM 25.59 Ddd
TGRCT 87.31 Ddd
QHFCB 1010.52 Ccc
WTZZP 243.48 Ccc
GEXPL 317.76 Eee
ANEWF 745.48 Aaa
VPYXI 345.81 Ddd
QSPAU 42.48 Fff
VWUVY 278.73 Fff
BJYCX 88.13 Aaa
WKJXY 469.71 Eee
KUPXF 12.85 Aaa
XZJDG 408.54 Aaa
ELYCR 649.74 Eee
ZNGTS 461.63 Bbb
NRDTV 377.82 Ccc
OGHYZ 431.80 Aaa
FXXZB 633.74 Bbb
TCOYC 104.03 Eee
DGKIY 151.68 Eee
MEJVU 1392.48 Bbb
HEBEB 31.68 Eee
HEGWK 563.13 Ccc
UTHJU 6.06 Ddd
TMHKG 454.39 Fff
XMVOZ 478.27 Eee
RUASL 31.16 Bbb
GLVQK 48.03 Ddd
EUVDV 268.88 Ddd
TQIEN 285.97 Fff
SHTNA 1088.93 Ddd
GDTQE 125.19 Ddd
WCLPO 38.89 Aaa
IKKRS 257.23 Aaa
SYTYC 2.51 Eee
OCLDI 86.44 Aaa
RGTKO 114.82 Aaa
EQEMB 635.09 Ccc
CDZRW 514.89 Ccc
CDCNL 634.14 Fff
KACNC 558.70 Fff
HNMHG 36.20 Aaa
LJUGQ 121.97 Eee
XFAXP 468.32 Fff
XHAOS 181.74 Ddd
FNHFW 52.35 Ddd
HTHIB 1777.11 Eee
SLEIC 344.21 Ddd
KBWSV 1154.48 Aaa
QYFON 445.85 Ccc
XUIJA 785.61 Eee
MCPXM 508.92 Eee
XVLXK 614.93 Eee
TQEEC 152.15 Aaa
ABEZV 1135.44 Bbb
QXYUR 140.62 Ddd
SGTJH 232.75 Aaa
HLPXX 229.39 Aaa
OWINB 62.50 Eee
VGPGE 18.60 Ddd
MHQYC 1108.90 Fff
QTGJE 252.37 Aaa
ZOTVV 686.99 Eee
BWZQK 88.16 Bbb
DLZCU 1162.19 Eee
JJDVS 410.46 Aaa
ZBNVO 450.10 Ddd
HWMBN 71.19 Eee
PZIIR 36.75 Eee
GYJFM 394.41 Aaa
LGODH 601.66 Eee
AMBON 438.89 Eee
SGDBQ 81.71 Fff
HQJTX 295.28 Fff
SJKPA 529.40 Aaa
DDAUV 72.80 Eee
NVCQY 1052.32 Eee
VOHLV 391.62 Bbb
VZWRV 264.09 Bbb
AZVGB 978.43 Ddd
AMSTG 320.75 Fff
JEJFT 267.21 Bbb
QUQHE 190.19 Eee
EMBPS 1734.39 Eee
DIVZU 129.83 Eee
PBQIZ 35.62 Bbb
QEDTI 238.79 Aaa
XNFCI 510.48 Ddd
FGXFL 955.91 Eee
AATNI 802.97 Fff
AMHAM 151.37 Aaa
DDMWI 622.92 Ddd
EZTPD 894.42 Eee
DNNNS 1280.64 Aaa
DAVOH 709.08 Eee
APXNO 104.27 Eee
TUTVE 219.50 Eee
RPKFF 1366.92 Fff
LAVEO 32.80 Eee
ZHYGP 32.93 Fff
SJDSR 187.05 Eee
MCLFN 711.19 Eee
AQUYI 5.98 Fff
SQSZB 422.32 Aaa
YBGOS 378.04 Eee
ZNDAB 145.87 Eee
KZRNY 60.31 Bbb
YOQQM 149.44 Ddd
JUTAY 171.41 Bbb
GTPCX 419.77 Eee
WKIWX 45.86 Ddd
HZIFS 577.97 Eee
QPSRQ 117.76 Eee
TJBXH 934.14 Ccc
JUKJM 598.12 Ddd
VHUYB 549.65 Ccc
HYUTZ 1276.79 Eee
PZCCC 969.53 Ccc
OQGIF 1227.21 Eee
QHOQG 2084.15 Eee
HOWBI 398.70 Bbb
DJZQT 101.38 Aaa
KBBYD 249.38 Eee
XRBQC 1690.79 Bbb
IQHJR 122.74 Eee
WVMQT 20.04 Ddd
DHVFF 347.65 Eee
VTPMU 14.95 Ddd
IFUIT 40.54 Eee
APKYY 122.02 Aaa
TOQSZ 847.69 Ddd
GKKJQ 248.99 Bbb
ATSAE 280.47 Aaa
BJEHZ 1512.20 Ddd
KKPGI 1200.73 Aaa
HRTIR 153.41 Fff
VEXRJ 985.21 Eee
NAUHV 274.12 Ddd
XTOYP 999.61 Fff
TFAHE 199.87 Fff
FSJPB 5.74 Bbb
BNBYR 233.70 Eee
ORWNC 71.08 Eee
KWCDS 118.72 Aaa
MMWET 2396.81 Aaa
VKNFM 131.09 Eee
MTFLN 53.56 Eee
MPVFB 389.40 Ccc
AAELL 156.25 Aaa
NORYR 641.15 Fff
XDKMZ 74.27 Fff
HOXUY 261.78 Eee
QEJAD 299.76 Ddd
QUYCN 223.64 Eee
ULAKU 559.68 Bbb
OBPIH 18.27 Bbb
EVROR 120.99 Ddd
JLRKU 149.13 Eee
OSCAK 317.91 Eee
KCNMX 661.17 Bbb
WMIWP 68.47 Fff
DJOOC 473.24 Aaa
XVAOI 281.59 Eee
IUVWM 89.29 Fff
AWRNZ 219.28 Ddd
DBRWI 60.52 Ddd
KHUZJ 3140.97 Ddd
DUSOZ 420.58 Bbb
WAMAH 130.17 Ddd
IQIDA 232.34 Bbb
FRUTH 159.26 Bbb
LRMLQ 320.02 Aaa
UPFHO 350.69 Ccc
OIDTB 938.99 Eee
FVHZN 887.99 Eee
MIMFN 474.40 Eee
PQATO 204.92 Aaa
RVVIP 168.98 Aaa
BAHBO 64.22 Eee
JYTMD 729.20 Ddd
RCLVS 111.36 Aaa
RXNWB 1002.81 Ddd
NCTHS 73.33 Eee
EQXBS 1037.57 Ddd
GVGHZ 1262.66 Ccc
XYRUB 284.39 Bbb
YHZIT 500.44 Bbb
SMPPC 283.50 Bbb
GTSAQ 432.99 Ddd
HZUOS 195.23 Bbb
EOVVW 295.91 Eee
FAEZA 120.73 Aaa
DOFSG 638.71 Fff
AGDSK 610.36 Ddd
PVNME 137.14 Ddd
UCTFJ 1151.90 Bbb
KVKCA 751.49 Ddd
CYDOK 418.54 Fff
WMIZU 1226.17 Bbb
AGPAC 316.06 Bbb
YUPWX 548.41 Ddd
HXMRQ 348.39 Aaa
MQTWB 264.84 Eee
DQWAS 1371.15 Aaa
ODTGO 999.28 Eee
PJAPX 396.63 Ddd
AOTEW 501.34 Ddd
OUTAD 56.27 Aaa
FOUFW 414.19 Ddd
GJQRG 631.14 Ddd
QUMNI 1565.65 Ddd
WXNWH 57.06 Ddd
RIJKC 59.77 Ddd
CPOBJ 788.18 Aaa
BOFGY 339.18 Eee
NMUAP 645.45 Eee
JJKAZ 634.49 Eee
DUOBN 379.76 Aaa
NGTUY 282.07 Bbb
HLKPW 778.35 Aaa
KHJRG 559.50 Bbb
SPMRW 895.77 Bbb
WFIFD 624.18 Bbb
DVQTS 355.24 Eee
ELRFH 135.62 Aaa
PNHRE 254.87 Aaa
SIGMO 36.38 Eee
JNNAC 147.70 Ccc
NEIKR 99.33 Ddd
IZBXN 120.84 Ddd
UQWZL 2649.11 Ddd
NNURX 417.45 Ddd
UKCYZ 99.91 Ccc
IMKYN 272.68 Bbb
QTBWQ 840.02 Bbb
RBYHQ 65.79 Bbb
BRHGY 80.20 Fff
XYGQC 52.14 Bbb
QRULX 133.06 Ccc
AEAFR 159.53 Ccc
TTWYK 1462.46 Fff
BFUNN 46.09 Ddd
ZHEYP 586.85 Eee
AJEAP 456.43 Ccc
ICEDW 729.85 Fff
VWXFD 236.29 Eee
ICIGY 794.40 Fff
ZKNEH 678.09 Eee
HQROR 557.07 Ddd
UHGBJ 415.51 Bbb
UPSAX 965.06 Ddd
DWZFI 1683.15 Bbb
XPEKI 249.70 Eee
GERJM 424.02 Fff
WCTGY 91.73 Aaa
GUWOK 329.73 Eee
GDEXE 861.94 Aaa
ZEIZV 1047.28 Bbb
VSPNK 752.57 Ddd
JTYBL 12.58 Aaa
MTCQS 356.00 Eee
TZXUO 550.45 Aaa
ZHCLQ 232.07 Ddd
NSDYJ 194.28 Bbb
EGSJO 174.38 Ddd
WXVCO 367.00 Ddd
HYQNZ 222.53 Ddd
POBZM 537.85 Eee
ROXGA 73.87 Bbb
GYOJM 65.21 Aaa
VIIBJ 558.58 Eee
ZMAZK 446.87 Ddd
IRLRV 1328.38 Bbb
GQTHL 201.31 Ddd
BHAIE 192.08 Fff
NCURJ 256.06 Aaa
POXEN 318.80 Aaa
HBNCJ 2353.36 Eee
FKQRG 9.47 Ddd
KRWQW 544.90 Fff
COFEQ 458.72 Ddd
CNJYO 431.74 Ddd
BAJTN 669.12 Ddd
GGQRI 419.86 Eee
KHREB 78.02 Bbb
COTCB 197.96 Eee
YMBFP 284.46 Ddd
WRTXI 729.67 Fff
GCWAD 816.05 Eee
EADSA 81.06 Ddd
XJBNS 682.45 Bbb
CGRYR 2186.74 Fff
NDBTU 768.45 Eee
EVDHF 393.99 Eee
DKBUW 39.89 Bbb
QKMZM 432.77 Bbb
CNDEC 562.79 Ddd
UXXVU 114.36 Eee
DRNME 131.38 Fff
QXERG 121.88 Fff
BRSKJ 192.82 Eee
TMGDS 54.59 Ddd
DYYWS 152.89 Eee
PRDLJ 162.44 Ccc
GBGJT 229.52 Ddd
PQEHA 193.27 Aaa
TIRYH 1003.44 Fff
OCZRQ 200.66 Ccc
JDNSZ 1853.61 Aaa
FDCQQ 9.57 Aaa
HBPJI 775.54 Bbb
KLWWI 385.05 Ddd
MDVKG 45.85 Bbb
RBIBP 313.27 Bbb
AYQVK 1185.00 Bbb
NLRFU 392.15 Ddd
VTDYT 458.84 Aaa
ELFPK 254.85 Eee
ZGHWF 94.28 Aaa
UAKIC 259.89 Bbb
DZMMW 469.61 Fff
HSEVS 236.95 Fff
FHBHY 45.20 Eee
KQUVM 544.60 Bbb
FEHQM 595.85 Eee
QMMCP 35.94 Aaa
PRECO 645.45 Bbb
YXYKD 685.72 Ccc
EDWBX 713.69 Eee
WVBEN 245.41 Ddd
TXNBS 1034.79 Eee
WZLJA 299.21 Eee
CSHIK 64.19 Ddd
UALQT 785.12 Ddd
IWGSH 15.28 Eee
YWFTV 170.53 Ddd
KWBWH 460.60 Eee
ROWZU 363.87 Eee
OQPLK 831.08 Eee
KLSVD 358.87 Eee
MZJYO 13.32 Aaa
SZVVC 145.23 Ddd
DQQNA 1322.16 Eee
ZPZRK 1426.06 Eee
DLAKB 247.94 Ddd
RLJYO 74.40 Aaa
CLHCL 22.94 Ddd
SNJZY 541.60 Fff
HJQZM 2565.73 Eee
RMMCN 51.29 Aaa
WWCEC 138.43 Eee
OJNNN 1838.26 Ddd
KXYIP 829.68 Fff
RZQHY 417.35 Aaa
CKMRN 455.72 Eee
XMSTP 451.93 Eee
IYRSU 95.04 Eee
HUTMF 640.69 Bbb
PMYST 312.78 Fff
WEACN 941.28 Ddd
SNUGU 924.78 Eee
LCFPZ 504.10 Ddd
DWCLE 112.19 Ddd
YFFQW 112.99 Ccc
IYIWN 377.44 Eee
JDLZP 17.54 Bbb
YBSKU 306.25 Fff
OCRPM 523.88 Aaa
MQKGL 159.41 Aaa
ETYSV 2017.72 Ddd
GHQGS 744.07 Ddd
ZCOGU 638.34 Aaa
UQJIS 187.15 Aaa
AKOBY 486.34 Aaa
VSTUD 146.65 Ddd
AFKEA 750.67 Ddd
QQROL 956.06 Aaa
LUANT 57.58 Ccc
YAEWD 132.16 Ddd
ODDWR 270.75 Eee
EJAPM 323.68 Ddd
EEVPP 537.71 Eee
GRIJC 227.80 Ddd
QGVRR 38.55 Aaa
GAGPS 225.05 Fff
LVKJR 265.65 Eee
EVHJQ 72.56 Eee
VXPKW 1008.10 Ddd
FPMYT 445.06 Aaa
VFQSE 1689.67 Aaa
FQMJG 41.99 Eee
UIVFS 1036.48 Ddd
DUIMT 799.98 Ddd
HWIUX 473.06 Eee
TRUUG 864.00 Ddd
WHTXF 180.31 Ccc
XVAFD 36.80 Aaa
LJTAI 642.09 Aaa
WZVFT 398.71 Aaa
DIPLW 560.76 Ddd
FSWUZ 1150.68 Ddd
SWLVE 205.49 Aaa
DKKJR 216.89 Aaa
UUNUK 89.13 Ddd
SCCLG 29.01 Ddd
HGAGO 48.58 Ddd
UQKCS 191.81 Aaa
XPJZF 184.83 Aaa
BAEZL 103.15 Eee
CXZEU 941.73 Eee
MDNGQ 373.11 Aaa
EDFYF 735.91 Ddd
KDBGE 205.61 Aaa
XKTIV 1830.31 Eee
WZXJX 221.74 Eee
JGPME 51.76 Eee
YFIRU 178.54 Ccc
TRKRG 108.43 Eee
OHNEZ 349.26 Aaa
RZCZQ 911.34 Ddd
YBLNS 2497.53 Bbb
EFMNJ 690.01 Aaa
EFCCA 257.26 Eee
BZZTU 572.11 Fff
ZRHEP 502.63 Ccc
BDGGL 692.30 Aaa
SRUMR 783.71 Aaa
CWUZU 642.61 Fff
HSLUX 870.59 Aaa
YXGZK 59.67 Ddd
LCRYL 702.18 Ddd
OLBPV 52.20 Bbb
UTWAE 172.86 Fff
DYAGN 51.10 Eee
BUQVF 403.36 Eee
GHZSC 349.04 Eee
HCCKD 1.25 Eee
YOSFT 72.58 Eee
YZVIA 925.40 Eee
CPADZ 156.14 Bbb
WXCUS 215.79 Bbb
DEVSA 244.45 Ddd
BKEQI 633.33 Ccc
ZPSWT 649.44 Ddd
MAQYR 52.38 Aaa
OHGUL 1196.56 Ddd
XHTEJ 330.53 Bbb
RTSJA 382.17 Eee
HONQY 529.03 Ccc
EHEVO 120.51 Ddd
XXRHU 1656.71 Ddd
PZZUG 28.19 Ddd
SRAPN 908.23 Eee
ACLWQ 1245.97 Ddd
WDGAL 1106.41 Aaa
TUUGD 790.63 Eee
SPIDY 200.71 Eee
DQTKB 687.67 Fff
HYXZX 23.27 Eee
SIYFD 214.14 Bbb
EFOVJ 874.49 Ddd
JITNZ 211.10 Fff
EPFJG 767.92 Ddd
QFJYQ 476.38 Bbb
SRGNH 106.97 Ddd
KOXJT 23.26 Ddd
YSFZV 281.23 Eee
KLOVP 150.23 Bbb
KVOYY 1517.68 Fff
VHATG 660.41 Eee
WBDAU 2130.16 Aaa
EVNMU 525.40 Ddd
JUGHG 109.22 Eee
ULCZF 769.93 Ddd
FBVOO 480.48 Eee
HIREC 284.42 Ddd
AZPFH 427.07 Fff
EETMU 553.94 Bbb
EDLTJ 276.32 Eee
TLHCO 308.69 Ddd
UTDEG 362.63 Ddd
VWIMN 11.19 Bbb
ZRVEG 976.76 Ddd
SFYAU 650.31 Fff
HUJOY 81.49 Eee
IXOKK 124.04 Aaa
XPXFE 223.20 Aaa
UWNZO 842.27 Bbb
MWTUF 452.66 Eee
CLXLU 1476.24 Ddd
GUBXS 1499.38 Bbb
XRVZE 123.49 Eee
PJWLS 837.12 Ddd
VOUDB 18.96 Aaa
XWZUX 641.40 Eee
TSVXX 31.41 Eee
MOCQR 333.68 Aaa
FBOOL 191.05 Ddd
EYSTB 729.33 Aaa
VNXBG 80.59 Eee
NNBVT 543.84 Ddd
BWYGK 602.26 Ddd
TYPGV 254.80 Fff
OCPMP 900.85 Fff
GXHCI 1066.07 Bbb
DYGLH 96.17 Ddd
EYYVP 433.01 Bbb
SPXIE 52.71 Aaa
PDZNX 156.56 Ddd
ASLPS 23.61 Eee
NWUPA 260.48 Fff
PPXKE 1321.30 Aaa
COMGS 779.39 Aaa
BXXBV 1.40 Eee
BLOIX 66.63 Aaa
VXLIL 1247.73 Ddd
MZAMB 657.06 Eee
MEGMP 270.93 Eee
QMOIS 1361.57 Eee
VEXJH 132.91 Ddd
WNFHM 953.57 Ddd
RAIJX 125.34 Fff
LKYMQ 71.74 Aaa
CZTIY 954.84 Ccc
OZNXB 176.88 Bbb
RSHJI 97.95 Ddd
KIDRC 171.52 Aaa
UVPHM 1152.63 Eee
UCUAA 731.99 Ddd
CBXNW 333.10 Aaa
YROPL 1101.04 Eee
PRGYP 247.76 Fff
AIUQV 606.19 Eee
KPMAN 452.67 Aaa
EEPWV 158.95 Eee
WRPUW 26.99 Eee
BMSVF 158.94 Ccc
RXCCV 891.66 Bbb
EUPUC 745.71 Eee
VWQTZ 61.26 Ddd
NWKYM 368.18 Fff
RWGJZ 684.43 Eee
GQXTF 422.58 Bbb
BBPUF 402.10 Fff
RLSNI 553.05 Ddd
TEUUS 560.48 Ddd
LGOXP 213.47 Aaa
DWYAC 332.91 Ddd
QZJJV 476.95 Ddd
FGUKN 683.22 Aaa
HNJIO 70.78 Eee
JOHDR 317.10 Eee
OVFIZ 139.10 Eee
CGVRG 434.21 Eee
XODER 2194.11 Ddd
LCPNJ 236.12 Fff
UYTRV 51.01 Fff
WSMKC 417.92 Aaa
DBPAB 1179.04 Fff
DHDAX 2172.23 Fff
EIPGI 2.71 Fff
AFFBC 74.81 Ddd
JCFME 235.27 Fff
OTOPH 951.60 Eee
VXUBW 52.68 Eee
DXSRB 657.58 Eee
HFQZX 165.65 Eee
GGXBJ 239.35 Eee
DDPZI 383.12 Eee
GKUIR 685.03 Fff
PIVDI 16.20 Bbb
WCFWX 71.29 Eee
DDURV 731.67 Eee
DGBPG 310.97 Eee
AXBEB 281.93 Ccc
IZNCH 205.21 Aaa
PUDZN 502.75 Ddd
NOAVW 818.60 Eee
LCBCI 324.28 Ddd
PKMYC 1047.62 Ddd
SWAGF 391.57 Fff
VTDLO 32.09 Bbb
EYOOM 892.08 Ddd
TACBT 189.90 Ccc
ZBEPB 873.23 Aaa
SEHJD 644.37 Aaa
BGMQE 1070.36 Eee
ZHPDP 245.65 Aaa
WLKCU 183.21 Aaa
RKJDA 921.21 Eee
JOGPL 434.82 Ccc
PZZZY 28.18 Aaa
JJGEX 1058.94 Eee
UHERH 235.24 Ddd
UXYSF 645.56 Aaa
WXMSW 451.60 Ddd
ABETJ 823.97 Ddd
MJPXF 520.37 Bbb
SUYBH 370.86 Aaa
YKUEX 264.61 Aaa
TGVMF 1908.48 Eee
BYZKY 131.44 Bbb
XZGJU 765.83 Eee
KORYR 1889.30 Eee
DOJRC 315.35 Fff
COARX 437.95 Aaa
PBVXN 1355.87 Eee
UQWNB 28.17 Aaa
CAKWD 724.64 Eee
MTJAP 134.42 Ddd
LNMZO 365.72 Ddd
HJAKZ 46.47 Eee
XOKRN 338.36 Aaa
OEQJW 63.81 Bbb
HVLDF 187.89 Ddd
KIDWS 48.62 Aaa
FKJYN 2.38 Eee
QGQWD 374.97 Ddd
AYGUH 266.60 Eee
ACVEM 198.11 Ddd
QORBB 693.18 Bbb
TTZNT 140.52 Ddd
LSFUU 65.36 Ddd
MIQWG 751.12 Eee
ZXGKV 168.36 Eee
FWEOA 195.98 Eee
GGBNB 945.82 Ddd
NRYFG 500.20 Fff
HUITB 306.11 Eee
IPMPU 172.07 Aaa
IULFW 852.92 Eee
ZUDIQ 384.49 Eee
UQPNJ 263.94 Fff
KUTHZ 947.17 Fff
QQHIH 2523.51 Ddd
FXDYF 261.92 Aaa
SOLIN 74.50 Ddd
NXMRN 57.81 Ddd
JCGMQ 372.17 Eee
OLFDQ 163.22 Eee
VTRVY 449.33 Aaa
CLPDP 565.05 Fff
ANGIP 899.96 Ddd
ANWCU 564.30 Fff
TMQQN 258.99 Eee
SQKFC 28.67 Fff
TLZJD 105.53 Bbb
HOBNO 17.34 Eee
ADLSL 118.83 Aaa
RJOCR 785.01 Aaa
XIAZQ 1287.41 Aaa
QWPNJ 104.51 Eee
NWJLY 1494.49 Eee
FCTBD 132.40 Eee
TILUC 56.58 Eee
IROUC 212.40 Ddd
ZXPZD 612.07 Eee
DQHIE 108.79 Fff
GTPMD 879.41 Ddd
UPLXK 544.04 Bbb
UTQIC 150.83 Aaa
PBFCA 626.62 Fff
UPRIM 157.79 Eee
OFPNE 76.26 Eee
LYNAE 1232.59 Aaa
MWSJA 35.17 Eee
NLDQC 1626.09 Eee
DZGKB 190.34 Fff
JBMTW 223.46 Aaa
KWGWO 198.14 Bbb
LLPVK 60.18 Bbb
HKQQZ 98.68 Aaa
IWPIA 340.53 Aaa
ADWWY 253.18 Aaa
MNMPY 252.21 Ddd
DCLAG 304.71 Eee
HXPCQ 19.09 Eee
NDRCU 566.42 Eee
GAYWU 61.78 Bbb
LMNGX 299.23 Ddd
QQRMC 631.71 Aaa
TTQCV 204.78 Fff
XEOYV 197.13 Ddd
HRMHM 156.47 Ddd
IPAMV 911.65 Eee
WBETJ 456.92 Eee
IMDPV 461.42 Aaa
TLJUK 149.77 Eee
GFEXW 1176.09 Ddd
TLZXD 374.27 Eee
RKVRO 175.88 Eee
DOEAV 1062.55 Ddd
QXLQZ 360.95 Aaa
FSAJE 338.93 Eee
JLEVK 194.66 Aaa
TESKY 705.90 Eee
SEXUF 417.58 Ddd
KSETP 87.92 Ddd
WJFFU 481.15 Ddd
LPYQN 530.58 Bbb
XSEUY 630.16 Eee
JBBMJ 439.45 Aaa
NPTFK 123.15 Ddd
MKLII 645.34 Bbb
MUGFX 288.26 Eee
JCAIF 163.78 Eee
YAFBA 198.31 Bbb
JMXQE 718.54 Ddd
FMTZH 288.32 Aaa
OUWWG 186.70 Eee
ZFTIQ 119.44 Eee
DQUZI 242.75 Eee
VFIEP 209.67 Eee
OAPCP 6.28 Bbb
WPCJZ 479.46 Ddd
IHGAG 584.49 Eee
TUQHO 212.23 Eee
ZLUZZ 974.46 Eee
LQOHW 529.15 Eee
LRQAN 372.49 Bbb
TYVMF 492.66 Aaa
UESJP 368.21 Ddd
LYFBZ 601.20 Eee
NHVHJ 46.58 Eee
AXBWH 4.73 Ddd
ONBWN 75.19 Ccc
CJKWQ 758.76 Ddd
UXQHF 35.47 Aaa
BFRQR 302.17 Aaa
MMJEW 383.41 Eee
RAGHG 41.60 Aaa
LMXHD 505.64 Ddd
MHXTU 875.61 Eee
SBJOO 271.47 Eee
LOOJU 216.00 Ddd
ATIFJ 950.19 Fff
ACOFS 1212.02 Eee
PDCJW 2476.06 Bbb
URPUY 94.06 Aaa
NOXTX 179.45 Bbb
OTIOB 932.11 Fff
LIBYW 569.38 Aaa
SQEQN 37.92 Eee
ECQPJ 98.70 Ccc
EXIWM 116.38 Ccc
OHHGA 17.10 Ddd
SULQJ 756.13 Ddd
OCDZT 981.26 Fff
TDKHR 13.47 Ddd
DRGWT 749.00 Ddd
VNWBF 211.55 Ddd
SEEGT 291.62 Eee
RQTIX 897.17 Aaa
LTEFS 790.78 Eee
VGWCD 211.15 Eee
BOGKH 233.85 Eee
WERAB 46.85 Aaa
FCOZG 599.55 Eee
WPPJD 1204.25 Bbb
YCXNG 971.06 Bbb
KDERW 988.90 Aaa
OYPTQ 443.96 Aaa
HQYSB 229.70 Eee
KRVMQ 273.19 Eee
WLPHQ 388.49 Aaa
HABOB 193.74 Fff
HUCVC 711.61 Fff
XLBBD 1846.63 Ddd
EAZTV 1392.89 Bbb
CURGG 17.46 Eee
HKQVZ 223.75 Ddd
JYMZK 220.17 Ddd
IHRTN 174.37 Ccc
JQMXL 97.43 Ddd
OAYOP 304.65 Ccc
JJCBG 19.70 Aaa
SCYBY 136.91 Bbb
CDQLP 456.89 Bbb
RZZJP 194.83 Eee
HMHZV 137.95 Eee
ZZPEU 17.58 Eee
GDASG 47.36 Ccc
NZYXK 571.69 Aaa
JSKQC 160.02 Ddd
ITZSV 843.87 Bbb
DURFP 230.63 Aaa
ARVUK 194.58 Aaa
WJDWY 25.79 Aaa
JAXJL 905.05 Ddd
DOPVP 93.14 Eee
LCEMF 1060.42 Fff
PHVLB 227.16 Eee
WSTLR 299.70 Eee
GAHRF 310.73 Ddd
QAAFG 934.99 Eee
MVNZA 1612.68 Ccc
KARPT 418.04 Ddd
LSUTY 1896.75 Eee
JXXRU 1568.40 Eee
TNAHF 417.71 Eee
LZVBA 75.12 Eee
PLIYV 18.49 Eee
OLKZC 13.13 Ddd
QQGYS 197.23 Eee
XKUZP 1182.77 Eee
UBGNB 456.43 Aaa
WRLDT 1104.05 Ddd
QJDJN 462.59 Aaa
WWBZE 77.38 Ddd
PPUXJ 543.45 Ddd
NUCXV 1238.34 Eee
PCDHO 1572.11 Eee
PCFQF 267.66 Eee
LOSTO 385.11 Bbb
UMCWQ 135.75 Eee
JVIEL 570.12 Aaa
QPUJW 445.72 Eee
SJZLI 1258.55 Ddd
RFMHF 365.51 Eee
LKZCP 138.62 Ddd
RERIK 855.17 Eee
BJMAI 556.73 Ddd
TSBYW 1004.32 Aaa
ABFQT 224.30 Ddd
JNSRN 394.06 Eee
SSDAX 2394.38 Bbb
DWCRY 1082.59 Eee
VUQPD 335.97 Eee
FHMDP 208.56 Bbb
EFUPK 1723.06 Eee
APLOV 30.56 Aaa
XNNZZ 500.08 Eee
ENPLF 233.39 Fff
QSJRB 431.44 Ccc
TKRGW 226.00 Aaa
AENFK 118.44 Aaa
EGZSF 170.16 Ddd
LZKPM 169.22 Bbb
MSRNM 5.10 Ddd
QHBLW 1250.45 Bbb
YXCPS 698.97 Eee
UALID 1297.31 Ddd
RLPGJ 336.12 Eee
FJRRQ 963.98 Bbb
TJGVL 34.86 Eee
YNIQP 1503.23 Aaa
GDNPU 1180.97 Fff
URFMY 436.59 Eee
NTMBH 358.56 Ddd
FBPKG 15.98 Eee
LMHSS 24.39 Eee
PZGPP 800.89 Aaa
BKQMV 544.69 Aaa
SHTWV 1801.58 Ddd
UZLMU 54.99 Ddd
ZKYCP 619.48 Eee
XPLIG 543.56 Eee
YMGSH 264.06 Fff
